osmid,name,cuisine,amenity,latitude,longitude,addr:city,addr:housenumber,addr:postcode,addr:street,opening_hours,phone,description
2685468466,Au Piment du Centre,chinese;sichuan,restaurant,48.8593488,2.3489553,Paris,12,75004,Boulevard de Sébastopol,,,
2685503280,La Comédie,,restaurant,48.8598698,2.3498057,,,,,,,
2685523152,La Table des Gourmets,,restaurant,48.8592384,2.3496761,Paris,14,75004,Rue des Lombards,,,
2685548395,Meeting Corner,,restaurant,48.8591622,2.3499084,Paris,8,75004,Rue des Lombards,,,
2685563583,Le Grizzli Café,coffee_shop,restaurant,48.8586743,2.3498124,Paris,7,75004,Rue Saint-Martin,,,
2685565342,L'Acanthe,,restaurant,48.858575,2.3501403,Paris,22,75004,Rue Saint-Martin,,,
2685572988,Benoit,,restaurant,48.8584204,2.3500601,Paris,20,75004,Rue Saint-Martin,"Mo-Su 12:00-14:00,19:00-21:30",,
2685576860,Pizza Sant' Antonio,pizza,restaurant,48.8582675,2.3499751,Paris,16,75004,Rue Saint-Martin,,,
2685588249,Restaurant China,chinese,restaurant,48.8586577,2.3512239,,,,,,,
2685594630,Le Verre Luisant,cafe,restaurant,48.858519,2.351676,,,,,,,
2685594631,Le Second Empire,pizza,restaurant,48.8584894,2.3518071,,,,,,,
2685602237,Michi Ramen,ramen,restaurant,48.8594497,2.3491794,,26,,Rue des Lombards,,,
2686660884,Churrasco Galo,portuguese,restaurant,48.881566,2.3478333,,69,75009,Rue de Dunkerque,"Mo-Sa 11:30-15:30,18:00-23:30",+33 1 48744940,
2689475504,Bistro des Champs,,restaurant,48.8725291,2.3001145,,,,,,,
2689475505,Café Georges V,,restaurant,48.8724675,2.3003188,Paris,120,75008,Avenue des Champs-Élysées,Mo-Fr 06:30-02:00; Sa-Su 08:00-02:00,+33 1 47 23 85 35,
2689489689,Le Vicq d'Azir,,restaurant,48.8762091,2.3710772,,,,,"Mo-Fr 07:00-24:00, Sa,Su 09:30-24:00",,
2689705041,Café Compagnon,,restaurant,48.8667009,2.3455086,,,,,,,
2689705042,Le Rubis,,restaurant,48.8666058,2.3460447,,,,,,,
2689705044,Zouzou,coffee_shop,restaurant,48.8665173,2.3465956,,,,,Mo-Fr 09:00-17:00; Sa 10:00-18:00,,
2689911898,Comme au Vietnam,vietnamese,restaurant,48.8295801,2.3570095,,,,,"Tu-Su 12:00-14:30,19:00-22:30",,
2690913850,Go Sushi,japanese,restaurant,48.8726851,2.3024789,,,,,,,
2692650140,Kalinka,ukrainian;russian,restaurant,48.8737807,2.3451471,,,,,Mo-Su 11:45-22:30,,
2692650157,Kolfe Jean,regional,restaurant,48.8731623,2.3449978,,,,,"Mo-Fr 12:00-15:00,19:00-22:00",+33 1 47 70 68 76,
2692650176,Le Bookie,pizza,restaurant,48.8735309,2.3450913,,,,,,,
2694170131,La Bonbonnière de Marie,,restaurant,48.8555796,2.3008017,,,,,,+33 1 45 50 21 39,
2696259258,Il était un square...,burger;tartare,restaurant,48.8310133,2.3479849,,,,,"Mo-Sa 12:00-15:00,19:30-22:00",,
2696729883,La Forêt Noire,,restaurant,48.8902734,2.3546516,,,,,Mo-Su 12:00-02:00,,
2697524475,L'Apollinaire,,restaurant,48.8457271,2.2773879,Paris,7,75015,Pont Mirabeau,Mo-Sa 07:00-24:00,,
2700561974,IT,pizza;pasta;italian,restaurant,48.8622021,2.349532,,,,,,,
2702353802,La Maison Thaï,thai,restaurant,48.8914978,2.3613459,Paris,2,75018,Rue de l'Évangile,Tu-Su 11:00-20:00,,
2705375935,Otakuni,japanese,restaurant,48.8303294,2.3543356,Paris,6,75013,Rue Bobillot,"Mo-Sa 12:00-15:00,19:00-22:30",,
2707103491,Aux Délices d'Asie,asian,restaurant,48.8550812,2.360534,,,,,,,
2708792649,Imperial House,chinese,restaurant,48.8549034,2.3613197,,,,,,,
2708936932,Cru,french,restaurant,48.8538565,2.3611419,,,,,,,
2708938306,Shinjuku Sushi,japanese,restaurant,48.8539037,2.3621825,,,,,,,
2708996510,Sabor Latino,,restaurant,48.8894798,2.3241432,,13,,Rue Dautancourt,,,
2718596043,Les Provinces,meat,restaurant,48.8493157,2.3784984,,,,,Tu-Su 11:00-14:00; Th-Fr 20:00-22:00,,
2718796752,Chez Fred,french,restaurant,48.881199,2.289748,,,,,,,
2718797505,En Face,french,restaurant,48.881679,2.288868,,,,,,,
2718797625,Villa des Ternes,pizza,restaurant,48.8817444,2.2888029,Paris,35,75017,Rue Guersant,,,
2718798981,Paris XVII,french,restaurant,48.881961,2.288547,,,,,,,
2719126503,Le Tan,thaï,restaurant,48.8464695,2.3740626,Paris,4 bis,75012,Rue Michel Chasles,,,
2722027783,Nonna Pizzeria,pizza,restaurant,48.8312746,2.3688607,,37,75013,Rue Dunois,"Mo-Sa 11:00-15:00, 18:00-23:00; Su 18:00-23:00",0987367503,
2723180731,Sushi Zen,japanese,restaurant,48.8295989,2.3477981,,,,,"Mo-Sa 11:30-14:30,18:30-22:30; Su 18:30-22:30",,
2726558411,Le Bistrot Gourmand,french,restaurant,48.8814404,2.2894685,,,,,,,
2726765245,Dessirier,seafood,restaurant,48.8848466,2.2963979,,,,,,,
2726765247,Royal Pereire,,restaurant,48.8845339,2.297979,,,,,,,
2726765248,Petrus,,restaurant,48.8852175,2.2964748,,,,,,,
2726770229,Le Bistro D'Alberto,,restaurant,48.8834502,2.2938754,,,,,,,
2726770230,Fuji Tomi,sushi,restaurant,48.8832548,2.2934886,,,,,,,
2726778662,Tib´s,,restaurant,48.8822916,2.2913772,,,,,,,
2726867774,Le Hameau,,restaurant,48.8802886,2.2879403,,,,,,,
2726871686,Twenty Peas,international;salad,restaurant,48.8733986,2.3215098,,,,,,,
2727288331,Le Petit Champerret,french,restaurant,48.8845738,2.2910473,,,,,,,
2727292996,L'Entredgeu,french,restaurant,48.8847627,2.2913861,,,,,,,
2727302311,Le Mandarin Saint-Cyr,chinese,restaurant,48.8822997,2.2865952,,,,,,,
2727316672,Zino,pizza,restaurant,48.8843811,2.2910193,,,,,,,
2727319399,Silk Paris,french,restaurant,48.883769,2.290751,,,,,,+33 9 88 41 26 76,
2727456639,New Sanna,indian,restaurant,48.8849514,2.2959483,,,,,,,
2727456640,Lotus de Thaï,chinese,restaurant,48.8850091,2.2954626,,,,,,,
2727456641,Les Jardins du Belvédère,,restaurant,48.8849348,2.296133,,,,,,,
2727458530,La Rosa,italian,restaurant,48.8845891,2.294557,,,,,,,
2727458531,Le Baan Hai,thai,restaurant,48.8843134,2.2943799,,,,,,,
2727458532,Roca,french,restaurant,48.8848608,2.2951371,,,,,,,
2727463433,Gabrielli,italian,restaurant,48.8850188,2.2939952,,,,,,,
2727463436,Soho Moroccan Grill,couscous,restaurant,48.8852107,2.2935244,,,,,,,
2727463440,Paul,french,restaurant,48.8853076,2.2930526,,,,,,,
2728421748,Le Sud,french,restaurant,48.8788664,2.2847106,,,,,,,
2728708864,Le Parvis,,restaurant,48.8547236,2.3502081,,,,,,,
2728828097,Lou Cantou,french,restaurant,48.8740226,2.333746,,,,,Mo 12:00-15:00; Tu-Fr 12:00-22:00,,
2728835687,Le P'tit Bougnat,french,restaurant,48.8786554,2.2999384,,,,,,,
2729441456,Sangeetha,indian,restaurant,48.8803252,2.3577956,,,,,,,
2729447933,Timgad,couscous;moroccan,restaurant,48.877589,2.2881553,,,,,"12:00-14:30,19:15-23:00",+33 1 45 74 23 70,
2730218351,Chez Françoise,french,restaurant,48.8618835,2.3144365,Paris,,75007,,Mo-Su 08:30-24:00; PH closed,+33 1 47 05 49 03,
2730495470,Ayko Sushi,sushi,restaurant,48.8334239,2.3321629,,,,,"Mo-Sa 12:00-15:00,19:00-23:00; Su 19:00-23:00",,
2730588691,Ralph's restaurant,,restaurant,48.8541941,2.3307449,,173,75006,Boulevard Saint-Germain,,01 89 20 23 50,
2730945396,Le Petit Prince de Paris,french,restaurant,48.848483,2.3465489,Paris,12,75005,Rue de Lanneau,Tu-Su 19:00-01:00,+33 1 43 54 77 26,
2732160529,Le Lutin,,restaurant,48.8798757,2.2951878,,,,,,,
2732201181,G by Gaspard,indian,restaurant,48.8797617,2.2942616,,,,,,,
2732201183,Frédéric Simonin,,restaurant,48.8799467,2.2942003,,,,,,,
2732201186,Madame Fan,chinese,restaurant,48.8801083,2.2943052,Paris,18,75017,Rue Bayen,"Tu-Sa 12:00-14:30, 19:00-23:00",,
2732201189,Okito,japanese,restaurant,48.8805532,2.2934972,,,,,"Mo-Su 12:00-15:00, Mo-Su 19:00-23:00",,
2732201190,Toyamah,japanese,restaurant,48.8800771,2.2940804,,,,,,,
2732209257,La Table des Ternes,french,restaurant,48.881591,2.2925353,,,,,,,
2732209259,Ricci,italian,restaurant,48.881627,2.2921775,,,,,,,
2732269108,Pike Poké,caribbean,restaurant,48.884106,2.290995,,,,,,,
2732294942,Casa Italia 17e,pizza,restaurant,48.884576,2.2895318,,,,,,,
2733539435,La Compagnie,,restaurant,48.8826125,2.3011279,,,,,Mo-Su 08:00-24:00,,
2733545342,Bistro les Quatre Saisons,,restaurant,48.877674,2.2991918,,,,,,,
2733545348,La Mascotte,,restaurant,48.877699,2.2990901,,,,,,,
2733983772,Le Relais de Venise,barbecue;french,restaurant,48.8780291,2.2851108,Paris,271,75017,Boulevard Pereire,"Mo-Fr 12:00-14:30,19:00-23:30; Sa,Su 12:00-14:45,19:00-23:30",+33 1 45 74 27 97,
2734349385,Goupil,,restaurant,48.8846317,2.2893952,,,,,,,
2735816147,Auberge de la Butte,,restaurant,48.8280833,2.3518785,,,,,,,
2736259880,Chez Georges,french,restaurant,48.8778621,2.2848987,,,,,12:00-15:00; 19:00-23:30,+33145743100,
2736422533,Nini,,restaurant,48.8802502,2.2957038,,,,,,,
2740164604,En face,italian,restaurant,48.8489816,2.3476459,,28,75005,Rue des Écoles,,,
2745761616,Le Bistro du Périgord,,restaurant,48.8498551,2.3451727,,,,,Mo-Su 07:00-24:00,+33 1 43 29 67 49,
2747527308,Le Victory,,restaurant,48.8675021,2.3098437,Paris,33,75008,Avenue Franklin Delano Roosevelt,Mo-Sa 08:00-00:00,+33 1 43 59 47 33,
2750304022,Royal Kashmir,indian,restaurant,48.8339125,2.3534995,,,,,,,
2750304050,El Benna,tunisian,restaurant,48.8343358,2.3532328,,,,,,,
2750304079,Del Navona,pizza,restaurant,48.8334871,2.3538301,,,,,"Mo-Su 11:30-15:00,18:00-00:00",+33 1 43 31 22 96,
2750490430,Gaston,french,restaurant,48.8885609,2.3172274,,,,,,,
2750490442,La Gioconda,italian,restaurant,48.8881694,2.3166376,,,,,"Mo-Su 12:00-14:00, Mo-Su 19:00-23:00",+33 1 42 26 75 29,
2756257493,Argonne,french,restaurant,48.8968374,2.3787112,,,,,Mo-Fr 11:45-14:30,,
2756257495,L'Hémisphère,french,restaurant,48.8971449,2.3819951,,,,,Mo-Fr 11:45-14:30,,
2756587323,L'Atelier Péreire,,restaurant,48.887509,2.297629,,,,,,,
2757768985,Derya,kurde;mediterranean,restaurant,48.8706152,2.3532598,Paris,16,75010,Rue du Faubourg Saint-Denis,Fr-Sa 12:00-00:00; Su-Th 12:00-23:00,+33147708784,
2757797351,Lao Douang Chan,lao,restaurant,48.8281734,2.3581151,,,,,"Th-Tu 12:00-15:00,19:00-22:00",,
2757797371,Mondol Kiri,cambodian,restaurant,48.8281213,2.3581379,,,,,"Tu-Su 12:00-14:30,19:00-23:00",,
2757797384,Kaiyō,japanese,restaurant,48.8282407,2.3580632,,,,,,,
2757797387,Viet-Thaï,thai;vietnamese,restaurant,48.8298639,2.3567821,,,,,"PH,Th-Tu 12:00-15:00,18:00-23:00",,
2757797406,Thaï Vien 2,thai;lao;vietnamese,restaurant,48.8279743,2.358261,,,,,"Mo 12:00-15:00,19:00-23:00; We-Fr 12:00-15:00,19:00-23:00; Sa-Su 12:00-23:00",,
2757846585,Café de la Mairie,french,restaurant,48.8514668,2.3336573,,,,,,,
2758731882,Amalfi,pizza,restaurant,48.887676,2.298398,,,,,,,
2758766616,Le Celtique,,restaurant,48.886343,2.296114,,,,,,,
2758874930,Le Moka,couscous,restaurant,48.885964,2.291544,,,,,,,
2760254108,Gourmet Gourmand,,restaurant,48.8306371,2.3542033,,,,,,,
2760254110,Casa Angeli,italian;pizza,restaurant,48.8301323,2.3526392,,27,75013,Boulevard Auguste Blanqui,Mo-Su 11:30-00:00,+33 1 42 28 96 54,
2760254114,Sushi Chérie,japanese,restaurant,48.8304963,2.3537726,,,,,"Mo-Su 11:45-14:45,18:45-22:45",,
2760589343,Viêt-Nam impressions,vietnamese,restaurant,48.8488799,2.3703858,,,,,,,
2761487496,Cacher Délice,,restaurant,48.887153,2.294741,,,,,,,
2761640617,Bassar,italian,restaurant,48.885311,2.295551,,,,,,,
2761644342,Jardin de Sans-Souci,chinese,restaurant,48.8853541,2.2952397,,,,,,,
2761650853,Ney's,sushi,restaurant,48.885032,2.295239,,,,,,+33 9 53 93 08 58,
2761653392,La Recoleta,argentinian,restaurant,48.885078,2.295006,,,,,,+33 1 42 67 90 95,
2761667503,Le Chablis,french,restaurant,48.884061,2.293781,,,,,,,
2763435496,Sam Chic,korean,restaurant,48.8678227,2.3369768,,,,,,,
2764400366,Fujiyama,japanese,restaurant,48.880999,2.285706,,,,,,,
2772914970,L'Île aux Cerfs,mauritian,restaurant,48.8701642,2.3537129,,,,,,,
2773538950,Les Merveilles Délice d'Afrique,african,restaurant,48.8907611,2.3619378,,,,,,,
2775842958,Bozen Voltaire,japanese,restaurant,48.8527486,2.3889981,,,,,"Mo-Th 11:30-14:30,19:00-22:30; Fr 11:30-14:30; Sa 19:00-22:30; Su 11:30-15:30,19:00-22:30",,
2777287326,Le Niel,french,restaurant,48.881447,2.295172,,,,,,,
2781048810,Flocco,italian,restaurant,48.885637,2.297776,,,,,,,
2781070530,Manhattan Terrazza,french,restaurant,48.884901,2.298889,Paris,108,75017,Avenue de Villiers,,+33 1 47 63 32 77,
2781089303,Café Louise,french,restaurant,48.85386,2.332068,Paris,,75006,,,,
2781096380,Ouya's,japanese,restaurant,48.884543,2.298664,,,,,,,
2781119044,San Remo,pizza,restaurant,48.884258,2.296835,,,,,,,
2781160733,Cantine Vagabonde,,restaurant,48.8850895,2.365182,,,,,,,
2784299832,Crêperie Plougastel,crepe,restaurant,48.8423637,2.3259492,,,,,12:00-24:00,+33 1 42 79 90 63,
2788471581,Les 5,french,restaurant,48.8396674,2.3497245,,,,,,,
2788471630,Sunny,korean,restaurant,48.8408785,2.3497402,,,,,Mo-Su 11:30-23:00,,
2788471645,Au Petit Bistrot,,restaurant,48.8416725,2.3497548,,,,,,,
2788471651,La Grotte de Chypre,greek,restaurant,48.8417916,2.3497766,,,,,11:30-23:00,,
2788471653,Saveurs de Savoie,french,restaurant,48.8418859,2.3497875,,,,,"Mo-Sa 12:00-15:00,18:30-21:00",,
2788471656,Bistrot 88,,restaurant,48.8418378,2.3496214,,,,,,,
2788471663,Flocon,fusion,restaurant,48.8421234,2.3498351,,,,,,,
2788471668,Les Baux,,restaurant,48.8422841,2.3498549,,,,,,,
2788471676,Li Beyrouth,lebanese,restaurant,48.8426012,2.3496389,,72,75005,Rue Mouffetard,"Mo-Su 12:00-15:00, 18:30-22:30",,
2788471685,Sushiko,japanese,restaurant,48.8429464,2.349559,,,,,"Tu-Su 11:30-15:00,18:30-23:00",,
2788471690,L'Assiette aux Fromages,french,restaurant,48.8440708,2.3494232,,,,,,+33 1 43 36 91 59,
2788471694,Bistro Italien,italian,restaurant,48.8445679,2.3496772,,,,,,,
2788471696,Petit Gaston,burger,restaurant,48.8445191,2.3496762,,,,,,,
2788961852,Tokyo,japanese,restaurant,48.8267542,2.3240551,,,,,"19:00-23:00, Mo-Sa 12:00-14:30",,
2790325122,Original Kebab,kebab,restaurant,48.8384106,2.3896666,,,,,,,
2793323669,Le Grand Carnot,french,restaurant,48.877146,2.292464,,,,,,,
2793324753,L'Arc,french,restaurant,48.876904,2.291965,,,,,,,
2793333632,Saïgon Étoile,vietnamese,restaurant,48.877251,2.292001,,,,,,,
2793337194,Caïus,french,restaurant,48.87745,2.292068,,,,,,,
2793340880,Yokosuka,japanese,restaurant,48.877475,2.291856,,,,,,,
2793349158,Bap Plus,korean,restaurant,48.87769,2.291727,,,,,,,
2793354644,Marrakech,couscous,restaurant,48.877768,2.291888,,,,,,,
2793359092,Bistrot Djougo,,restaurant,48.877933,2.291564,,,,,,,
2793373328,Chez Bebert,,restaurant,48.878618,2.291331,,,,,,,
2793447085,Yoyo,japanese,restaurant,48.881371,2.289486,,,,,,,
2793453094,Bowls & Rolls,sushi,restaurant,48.881644,2.288947,Paris,33,75017,Rue Guersant,,,
2793649021,Delitaly,italian,restaurant,48.8604302,2.3555422,,,,,"Mo-Fr, Su 10:00-14:30, 16:30-23:00; Sa 10:00-20:30",+33142743246,
2794303273,Miznon,,restaurant,48.8571533,2.3589476,,,,,,,
2799009801,Koh lao,asian,restaurant,48.8347811,2.2897373,,,,,,,
2799009817,Gloria,,restaurant,48.8715694,2.3438134,,,,,,,
2799009820,Gourmet,asian,restaurant,48.8351951,2.2896751,,236,,rue de la Croix-Nivert,,,
2799009841,Les Pâtes Vivantes,chinese,restaurant,48.8746901,2.3415778,,46,,Rue du Faubourg Montmartre,Mo-Fr 12:00-15:00; Sa-Su 12:00-15:30; Mo-Su 19:00-23:00,+33 1 45 23 10 21,
2799009884,Sweet raviolis,,restaurant,48.8711407,2.343086,,,,,,,
2802182660,Le Berkeley,,restaurant,48.8699102,2.311507,,,,,,,
2806710509,Blend Hamburger,burger,restaurant,48.8686796,2.325547,,,,,Mo-Fr 12:00-15:00; Sa-Su off,,
2806710515,La légende du canard artisan,,restaurant,48.8700437,2.3257977,,,,,,,
2806711692,Bistrot Vignon,,restaurant,48.870225,2.3258823,Paris,3,75008,Rue Vignon,,+33 1 83 96 47 52,
2810582163,Nihonkaku,japanese,restaurant,48.8408366,2.3037928,,,,,,,
2816461301,Benvenito,pizza,restaurant,48.884004,2.293354,,,,,,,
2817815601,La Famiglia,italian,restaurant,48.879656,2.286496,,,,,,,
2820712360,Au P'tit Zinc,french,restaurant,48.8323129,2.3247495,,,,,Mo-Sa 08:30-22:30,+33 1 45 40 45 50,
2821707501,C'trobon,asian,restaurant,48.8574665,2.3503524,,,,,,,
2823106401,Trattoria di Bellagio,italian,restaurant,48.880435,2.285612,,,,,,,
2823109201,Chez Bertrand,french,restaurant,48.880432,2.285658,,,,,,,
2823138801,Bistrot lanterne,,restaurant,48.880694,2.286162,,,,,,,
2823166601,Ô Güsto,italian,restaurant,48.880579,2.286649,,,,,,,
2823227601,Kirane's,indian,restaurant,48.879793,2.288424,,,,,,,
2823233201,Norouz,persian,restaurant,48.8265747,2.3745807,,,,,"Mo-Fr 12:00-14:30, Th-Sa 19:30-22:30",,
2825247111,Mai Do,vietnamese,restaurant,48.8454864,2.3196693,,,,,,,
2826101901,Mélodie,kebab,restaurant,48.876818,2.327014,,,,,,,
2826111101,Kong Fu Nouilles,asian,restaurant,48.876751,2.32731,,,,,,,
2826111901,Carnet de Bord,chinese,restaurant,48.876623,2.327377,,,,,,,
2826225601,Les Botanistes,,restaurant,48.8520072,2.3255283,,,,,,,
2828401474,La Casita,,restaurant,48.8726661,2.3021404,,,,,,,
2828401475,Kurry Up Washington,indian,restaurant,48.872709,2.3021938,,11,75008,Rue Washington,Mo-Su 11:00-22:30,01 73 78 49 13,
2828401476,La Crêperie des Champs Élysées,crepe,restaurant,48.8724355,2.3017645,,,,,,,
2830135680,Matsuri Marbeuf,japanese,restaurant,48.8687825,2.3043355,,,,,Mo-Sa 12:00-15:00; Mo-Sa 19:00-23:00,+33145623014,
2830135681,Félix,french,restaurant,48.8473882,2.3059953,,79,75015,Avenue de Ségur,,+33182105723,
2830898214,Pizza Flora,italian,restaurant,48.8412345,2.3039106,,,,,"Mo-Su 10:00-15:00,18:00-23:00",+33 1 42 73 09 90,
2836117719,Lyna restaurant,italian,restaurant,48.887918,2.30679,,,,,,,
2836118203,L'École Buissonière,french,restaurant,48.888096,2.30657,,,,,,,
2836144901,Le Petit Bouchon,french,restaurant,48.888202,2.306436,,,,,,,
2836148701,Mimi,,restaurant,48.888225,2.306412,,99,,Rue de Tocqueville,,+33 9 81 96 46 02,
2836149903,,turkish,restaurant,48.888726,2.30572,,,,,,,
2836159801,Guocheng,chinese,restaurant,48.888322,2.306227,,,,,,,
2836191101,Nagano,japanese,restaurant,48.888933,2.30547,,,,,,,
2836191102,L'Ardoise,french,restaurant,48.888987,2.305398,,,,,,,
2836242201,Thaï Chine,,restaurant,48.8884,2.29994,,,,,,,
2837924633,Le Shine,,restaurant,48.8799736,2.2892538,,,,,,,
2838224201,Le Pré Carré,french,restaurant,48.875125,2.293456,,,,,,,
2838227201,Le Vin Cœur,french,restaurant,48.875242,2.29407,,,,,,,
2838229301,Di Carla,italian,restaurant,48.875341,2.293971,,,,,,,
2838981601,Le Passage,,restaurant,48.8475663,2.3529826,,,,,,,
2841183072,L'Époque,,restaurant,48.8447679,2.3497792,,,,,,,
2843403452,Sushi Story,japanese,restaurant,48.8310938,2.3750078,,7,75013,Place Jean-Michel Basquiat,"Mo-Sa 11:45-14:45, 18:45-22:45; Su 18:45-22:45",+33 1 58 89 07 63,
2843836701,Italian Trattoria,italian,restaurant,48.8310107,2.3759336,Paris,125,75013,Avenue de France,"Mo-Su 11:30-14:30, 18:30-22:30",+33 1 42 50 41 69,
2844396856,Ristorante Il Modigliane,italian;pizza,restaurant,48.8502232,2.3819652,,172,,Rue du Faubourg Saint-Antoine,,+33 1 43 72 42 45,
2844396859,Restaurant César,italian;pasta;pizza,restaurant,48.8467561,2.3831369,Paris,84,75012,Boulevard Diderot,"Mo-Sa 11:30-15:00, 19:00-23:00",+33 9 84 30 38 23,
2845192378,Monument café,,restaurant,48.8329435,2.4149758,,,,,,,
2845192379,Restaurant Le Zarafa,,restaurant,48.8323315,2.4178175,,,,,,,
2847602303,O'Soleil,african;couscous,restaurant,48.8249241,2.3754194,,,,,Tu-Su 06:30-23:30,,
2848338601,Molto Gusto,italian,restaurant,48.8311337,2.3738972,,,,,"Mo-Sa 12:00-14:30, 18:30-23:00; Su 12:00-14:30",+33 1 44 24 70 00,
2850395512,L'Ébouillanté,french,restaurant,48.854993,2.3552395,,,,,Mo-Su 12:00-22:00,,
2850411448,Le Jollant,french,restaurant,48.8383546,2.3930656,,24,75012,Rue Taine,,,
2850433739,Le Rital,italian,restaurant,48.8394891,2.3925048,,31,75012,Boulevard de Reuilly,Mo-Su 11:01-23:00,+33143436003,
2850445050,Hyogo Sushi,sushi,restaurant,48.8394498,2.3920616,,27,75012,Boulevard de Reuilly,"Mo-Sa 11:30-15:00,18:30-23:00; Su 18:30-23:00",,
2851829634,Le Chalet Savoyard,french,restaurant,48.8531969,2.3783676,,58,75011,Rue de Charonne,"Mo-Fr 12:00-14:30,19:00-23:00",,
2853024595,Maison Péret,,restaurant,48.8335795,2.330882,,,,,"PH,Mo-Su 09:00-23:30",,
2853187202,Mallory Gabsi,,restaurant,48.876772,2.291579,,,,,,,
2853210302,Gusto Italia,italian,restaurant,48.876772,2.291198,,,,,,,
2853237401,Safrane,indian,restaurant,48.877798,2.29062,,,,,,,
2853363501,Hokkaido Sushi,japanese,restaurant,48.879211,2.290748,,,,,,,
2853835933,Paradis de Sushi,japanese,restaurant,48.8886086,2.3780545,,,,,"Mo-Su 12:00-14:30,18:30-22:30",,
2855433293,Dream Sushi,japanese,restaurant,48.8618088,2.2825036,,,,,"Mo- Sa 11:45-14:30,18:45-22:30",,
2855453686,Le Scheffer,french,restaurant,48.8613662,2.2830289,,,,,"Mo-Sa 12:00-14:30,19:30-22:30",,
2855686754,Sourire du Vietnam,vietnamese,restaurant,48.861306,2.2830779,,,,,"Mo-Su 12:00-14:30,19:30-23:00",,
2855818856,Yushi 16,japanese,restaurant,48.8652864,2.2854968,,,,,"Tu-Su 12:00-14:30,19:00-22:00",,
2855872444,Di Vino,italian,restaurant,48.8653444,2.283629,,,,,,,
2861643827,Royal Taste Food,somali,restaurant,48.886202,2.3612523,Paris,56,75018,Rue Philippe de Girard,,,
2861754447,Lilane,,restaurant,48.8422122,2.3516365,,,,,"Tu-Fr 12:15-14:00, 19:00-22:00, Sa 19:00-22:00",+33 1 45 87 90 68,
2861797587,Café du Rendez-Vous,,restaurant,48.833632,2.331532,,,,,,,
2861868001,Bistro d'Italie,italian;pizza,restaurant,48.875862,2.293757,,,,,,,
2862599929,Sakura Ramen,japanese,restaurant,48.8362137,2.3237529,Paris,109,75014,Avenue du Maine,,+33 1 42 18 15 65,
2863159924,Chez Maurice,,restaurant,48.8349287,2.3296401,,,,,,,
2864175353,Chez Felix,,restaurant,48.8947384,2.3826531,,,,,,,
2864996901,L'Écritoire,,restaurant,48.8484255,2.3424106,,,,,,,
2867306998,Bolivar Atlas,couscous,restaurant,48.8765242,2.376691,,,,,off,,
2867361376,Thalassa,greek,restaurant,48.8765381,2.3785538,,,,,,,
2867454903,Le Jardin,asian,restaurant,48.8831635,2.3851922,,,,,"Mo-Su 12:00-14:30,19:00-23:00",,
2868208169,Café Med,french,restaurant,48.8526841,2.3539946,,,,,"PH,Mo-Su 11:45-15:15,18:45-22:30",+33 1 43 29 73 17,
2868233080,L'Estrapade,french,restaurant,48.8447031,2.3466571,,,,,"Tu-Sa 12:00-14:30,18:30-22:00",,
2869388464,Dragon Wok,,restaurant,48.8912644,2.378434,,,,,,,
2871498847,Bozen,international,restaurant,48.8645257,2.2825794,,,,,,,
2872113863,La Belle Ronde,crepe,restaurant,48.8336698,2.3296041,Paris,19,75014,Rue Daguerre,Mo-Su 12:00-23:30,+33 1 43 20 20 79,
